,latitude,longitude,depth_drilled,yield,target,fault0,fault1,fault2,fault3,fault4,fault5,fault6
128,38.887418613182994,-119.68454695194092,0.0,0.0,0.0,38.867474408241385,2.9349520480236744,7.815986936960684,9.66045504446466,2.5323275046003504,10.10262221231596,3.396235861027556
129,39.36003680003454,-119.78901715641368,0.0,0.0,0.0,11.381417720078291,6.402631201800153,2.6945684605492546,6.98265332805898,1.191344643679464,48.51943419052239,7.002128946765048
130,38.92027451655894,-119.12363237352733,0.0,0.0,0.0,61.582741321537824,5.250723132316543,18.459541215472242,54.5068838437343,2.231863864531877,58.16767689673166,35.9047633153477
131,38.97694233074247,-119.34456133470512,0.0,0.0,0.0,43.1784826674303,14.43337427107434,9.101796165431445,34.64463716006346,1.8188168583745332,39.60473619213324,16.790159807183375
132,39.02119629681118,-119.08545241025945,0.0,0.0,0.0,58.27877845219603,7.8818443386765145,15.778613438454872,49.45092350015001,2.1764609861906523,62.51934124816475,34.92986014869739
133,38.87263925538579,-119.73511983350195,0.0,0.0,0.0,40.17300337965553,2.6415568993476186,5.97738318174781,8.98923425367426,0.8589791620933216,7.052023715713873,3.366539517387245
134,38.88391912596606,-119.43863186583685,0.0,0.0,0.0,46.698933142639916,17.165798731308847,11.72256178409331,28.524180398609396,1.8494008977676113,31.106514238362834,12.993693239258137
135,39.328476018521734,-119.41541400977646,0.0,0.0,0.0,24.079816520900355,0.034601085752638136,5.150013024932313,5.019771660536288,2.9946457009295897,55.99880304022205,4.558372224146445
136,38.8535245314101,-119.60059949485961,0.0,0.0,0.0,44.080392137208484,5.529129843155988,1.7613044351773237,17.5888003964507,0.026782231358322604,18.2272707146926,2.2599348627555114
137,39.056668405573525,-119.00246239350489,0.0,0.0,0.0,63.171966483349884,10.727267405435548,20.60347288311169,51.513034548089884,5.188922894222529,70.33437763810454,41.49540253690318
138,39.13921222919217,-119.89035086964934,0.0,0.0,0.0,15.942024949710353,3.3177488569738083,6.351768671017102,11.345319929225559,6.436103866255296,24.29521984040324,6.038877224825977
139,38.99551197675978,-119.20792063563704,0.0,0.0,0.0,50.728042918622705,10.253779338141593,7.377343555499838,46.12416628782298,8.697233756950363,51.5975472610765,25.613920346064944
140,38.96713350055458,-119.93647229384804,0.0,0.0,0.0,33.695908354243045,0.14794576939666126,7.360814427395673,12.748809342818461,5.104918214549538,6.189437809266362,6.322966370292969
141,39.0703800415694,-119.0038786197599,0.0,0.0,0.0,62.51563484866736,12.195743275255106,20.136614810264856,50.40971246230454,5.710667931421136,70.5627020613344,41.28584423230542
142,39.30254579156415,-119.02892162238638,0.0,0.0,0.0,56.55953277053325,31.33104461781078,2.740477535492734,36.163985584328344,1.770970955748337,78.84506991952736,36.76882190651354
143,39.20450527355214,-119.98851897805719,0.0,0.0,0.0,20.61030488006748,4.5877598640342665,13.281542950353465,2.2716030670945355,3.216246640049918,32.60451770086775,6.860664331311226
144,39.07587923128616,-119.31828963097342,0.0,0.0,0.0,37.8100858366689,16.594076574430158,2.9573444717003166,34.16340793658867,3.069374513220077,44.91813532265242,14.137479926912187
145,39.14867325900587,-119.73317481004746,0.0,0.0,0.0,9.511922115372727,0.7455743493743444,0.03687346008983371,3.6898898929970443,2.1586760936205756,25.72546578955895,2.7195088866127763
146,39.004335675468376,-119.88844782640412,0.0,0.0,0.0,28.134783992925765,0.027917020569335843,4.350426733610781,8.84392010960301,10.786471635791806,9.292023252632301,9.291488515096084
147,39.36767114926476,-119.5462762936708,0.0,0.0,0.0,16.042650056966007,5.750923882459271,1.8721298110285036,5.414648638009786,1.9219338471646437,54.07200660184934,5.734233532413431
148,38.88437233552577,-119.1241470596218,0.0,0.0,0.0,64.08782451401301,3.899124081968171,20.008187146804644,55.06313874630797,2.725316944154698,58.23660141830482,34.84015932873478
149,38.825056316371096,-119.4994138869497,0.0,0.0,0.0,50.129338832876556,11.363726844161977,7.078544006121316,26.596142369527275,3.184524129610163,27.54333728297983,9.243415413719275
150,39.30936299888574,-119.08737216065518,0.0,0.0,0.0,51.59694597561845,26.255362089465226,1.2821823041664138,31.13553341045069,2.129064096836852,75.0600179369686,31.755456375832285
151,39.14726464640621,-119.70155520855137,0.0,0.0,0.0,10.30648926393354,0.29581795280235146,0.027393424088941333,4.732689625116043,0.31333708927941417,26.332453560163074,0.6637505587597937
152,38.80698748798475,-119.39102978856182,0.0,0.0,0.0,56.18235175076161,11.114135703763244,16.487470561747138,35.74115718101356,0.37578158962111946,37.054578974788804,11.8088534635713
153,39.07756532108374,-119.23748919992485,0.0,0.0,0.0,43.73779413295486,19.556762307832184,1.8274925782738667,36.85688318836532,8.768923589728582,51.47480006604344,21.097498224536032
154,39.07124757053663,-119.22137352136944,0.0,0.0,0.0,45.29632382912644,18.71793453290381,3.0956573178408946,38.159033291225064,9.862429369345078,52.55095924522766,22.522185067682315
155,39.350369031385235,-119.98052325761417,0.0,0.0,0.0,23.260565013710387,3.4894789676328974,3.596807009839344,10.739020088918139,2.89962141303465,48.412445877728665,5.859194050576844
156,39.28216587055283,-119.12127812217682,0.0,0.0,0.0,48.51527352230586,24.34701271956455,4.435856194195539,29.501173695395547,0.0343980799318069,70.94367952178307,28.881124291583294
157,39.3628646117086,-119.12199040079597,0.0,0.0,0.0,49.512806322004835,22.623623259742647,0.861320812308304,26.88873106106797,0.17902790985464498,76.28048192860673,29.610716347582745
158,39.040193324321635,-119.91434654793213,0.0,0.0,0.0,25.72564120718839,0.06941239687881284,6.008177314854068,11.908168900422233,11.823509460394641,13.463455601954958,13.43346030935226
159,39.232421515680066,-119.93078748153161,0.0,0.0,0.0,15.357389025796344,2.995585319652715,8.1143461159615,3.224841733614724,0.2880339113341726,34.86456872932618,3.103481242226064
